-16.7107,-49.2637
-16.7111,-49.3139
-16.7128,-49.2732
-16.7137,-49.2347
-16.7142,-49.2573
-16.7143,-49.2690
-16.7144,-49.2699
-16.7145,-49.2016
-16.7145,-49.2747
-16.7171,-49.2030
-16.7192,-49.2590
-16.7225,-49.3076
-16.7260,-49.2622
-16.7300,-49.2293
-16.7392,-43.8182
-16.7435,-49.3051
-16.7455,-49.2411
-16.7468,-49.2978
-16.7670,-47.6151
-16.7690,-47.6184
-16.7711,-49.3519
-16.8211,-49.2916
-16.8260,-49.2428
-16.8264,-49.2433
-16.8409,-49.2441
-16.9198,-47.6968
-16.9205,145.7790
-16.9277,145.7407
-16.9509,-53.5273
-16.9949,-47.7536
-17.0115,-49.2191
-17.0170,128.2170
-17.0171,128.2178
-17.0172,-39.5426
-17.0758,-49.8204
-17.2108,-46.8739
-17.2850,-47.7576
-17.2923,123.6110
-17.3052,123.6308
-17.3073,123.6265
-17.5235,146.0268
-17.5343,-39.7514
-17.5491,-52.5446
-17.6088,-47.7885
-17.6942,-48.5874
-17.6949,-48.5882
-17.7148,-48.6777
-17.7236,-48.6427
-17.7241,-48.6419
-17.7268,-48.6277
-17.7350,-48.6238
-17.7446,-48.6308
-17.7713,-48.7559
-17.8638,-41.5155
-17.8917,-39.8189
-17.9349,145.9241
-17.9535,122.2411
-17.9703,122.2355
-17.9826,122.2046
-18.0410,-49.2674
-18.0844,-47.8699
-18.1335,-49.2852
-18.1705,-47.9678
-18.1725,-47.9277
-18.1786,125.5682
-18.1838,-45.2600
-18.1863,-47.9462
-18.1869,-47.9460
-18.2231,127.6707
-18.2246,127.6717
-18.2249,127.6677
-18.2423,-45.2085
-18.2626,146.0246
-18.3305,122.0822
-18.4136,-49.2426
-18.4155,-49.2000
-18.4162,-48.0791
-18.4216,-49.1942
-18.5174,121.8158
-18.5712,-46.5121
-18.7049,-48.1903
-18.7154,-39.8585
-18.7214,121.8790
-18.7459,-39.8596
-18.7493,126.1137
-18.7888,-44.4551
-18.7995,126.5377
-18.8721,-48.2350
-18.8793,-48.2470
-18.8798,-48.2462
-18.8812,-48.2947
-18.9022,-48.2660
-18.9277,-48.2510
-18.9288,-48.2437
-18.9446,-48.2728
-18.9469,-48.3502
-18.9526,-48.2696
-18.9888,-49.4570
-19.3194,146.8285
-19.3234,146.7584
-19.3869,-40.0686
-19.3907,-40.0674
-19.3944,-40.0641
-19.3946,-40.0670
-19.3986,-40.0648
-19.4958,-42.5656
-19.5369,-40.6367
-19.5739,147.4056
-19.5837,-48.0300
-19.6014,-46.9398
-19.6015,-46.9297
-19.6465,-46.9461
-19.6574,-46.2131
-19.6575,-46.2153
-19.6698,-51.1926
-19.7559,-40.3805
-19.7562,120.6712
-19.7688,121.0916
-19.7781,-47.9451
-19.7811,-47.9453
-19.8319,-40.3795
-19.9207,-43.9444
-19.9226,-43.9400
-19.9464,-44.0211
-19.9588,-43.9570
-19.9600,-44.0718
-19.9671,-43.9538
-19.9750,-44.0200
-19.9756,-44.2005
-2.0429,-47.5488
-2.0601,105.1669
-2.0633,119.2932
-2.0639,101.3957
-2.0745,102.2921
-2.0780,106.1496
-2.0804,121.3813
-2.1022,-79.8896
-2.1150,115.1648
-2.1347,-45.8849
-2.1681,115.3839
-2.1694,-79.8982
-2.1729,115.4182
-2.1809,113.8871
-2.2078,113.9228
-2.3045,102.7160
-2.3410,115.4601
-2.4239,115.2509
-2.4587,111.9291
-2.4916,-44.2767
-2.4955,-44.2618
-2.5009,120.8027
-2.5241,-43.2648
-2.5370,112.9453
-2.5505,120.3518
-2.5603,-44.2472
-2.5770,115.3895
-2.5777,101.1226
-2.5981,115.1072
-2.5990,104.1132
-2.6334,121.0976
-2.6772,118.8952
-2.6786,111.6330
-2.6891,-44.2996
-2.6891,102.8986
-2.7424,107.6617
-2.7536,114.2567
-2.7660,115.2705
-2.7724,-42.4478
-2.7812,-42.8184
-2.8765,-40.8572
-2.8779,-40.9565
-2.8785,-40.9570
-2.8873,103.8373
-2.8945,104.7047
-2.8964,104.4035
-2.9024,-41.4598
-2.9057,-40.4426
-2.9078,-40.1187
-2.9091,-41.7886
-2.9119,-40.3405
-2.9124,-40.3451
-2.9273,115.1670
-2.9512,104.7845
-2.9688,104.7340
-2.9726,119.8979
-2.9752,104.7436
-2.9758,114.7573
-2.9793,104.7483
-2.9814,104.7471
-2.9824,104.7245
-2.9959,120.1887
-20.0100,-48.9285
-20.0168,148.2489
-20.0539,119.8272
-20.0657,146.2614
-20.0772,-43.9825
-20.0906,-43.9740
-20.1696,-44.9201
-20.2230,-42.6432
-20.2299,-40.2726
-20.2299,-40.2727
-20.2756,-42.0582
-20.2806,-40.2880
-20.2808,-49.2044
-20.2967,-42.4769
-20.3037,-40.2919
-20.3092,118.5930
-20.3522,-43.6672
-20.3734,-43.5424
-20.3769,118.6353
-20.3804,-41.0263
-20.3811,-43.5204
-20.3920,148.5812
-20.4025,148.5815
-20.4712,-43.5193
-20.5521,-47.4101
-20.5723,-48.5803
-20.5750,-48.5585
-20.6044,-46.0516
-20.6122,-46.0634
-20.6286,-40.5262
-20.6696,-40.4994
-20.7048,140.5082
-20.7310,-44.7725
-20.7321,-44.7731
-20.7354,116.8475
-20.7522,116.8486
-20.8205,-49.3837
-20.8247,-49.3849
-20.8402,117.8358
-20.8426,144.2000
-20.8487,-41.1121
-20.8508,-49.4128
-20.8570,-41.1213
-20.8847,-51.3682
-20.8958,-47.6005
-20.9016,55.4967
-20.9292,55.6329
-20.9502,55.3192
-21.0424,55.2514
-21.0525,55.7151
-21.1016,-47.7870
-21.1049,-42.9532
-21.1073,-45.0929
-21.1083,-45.0924
-21.1091,-44.1729
-21.1095,-44.2324
-21.1101,-44.2355
-21.1188,-44.1688
-21.1201,-44.1704
-21.1394,149.1850
-21.1461,-42.3802
-21.1479,-47.8053
-21.1514,-47.8249
-21.1688,-47.8159
-21.1816,-43.7558
-21.1925,-41.9065
-21.1937,-47.8021
-21.1977,-47.7708
-21.1978,-47.7707
-21.1993,-47.7668
-21.1994,-41.3020
-21.2014,-47.7678
-21.2057,-47.7912
-21.2091,-47.7792
-21.2109,-43.7490
-21.2129,-47.7580
-21.2165,-47.8212
-21.2195,-43.7439
-21.2327,-47.7649
-21.2393,-47.7589
-21.2872,-47.7509
-21.2874,-50.3324
-21.2958,116.1381
-21.3011,-50.3398
-21.3238,55.4471
-21.3260,55.4714
-21.3276,55.4680
-21.3288,55.4679
-21.3827,-47.7043
-21.4104,-50.0993
-21.4119,-50.0986
-21.4444,-45.9503
-21.4572,-56.1205
-21.7396,-41.3121
-21.7434,-41.3349
-21.7489,-42.7302
-21.7638,-41.2913
-21.7685,-41.3202
-21.7774,-48.1689
-21.7801,-47.5344
-21.7832,-48.2241
-21.7856,-41.3008
-21.7864,-46.5722
-21.7935,-43.4151
-21.7946,-43.3676
-21.8153,-41.2838
-21.8167,-43.3757
-21.8692,-47.4886
-21.8707,-43.3450
-21.8761,-41.5753
-21.8770,-42.6679
-21.8773,-42.6714
-21.8812,-42.6846
-21.9074,-48.0530
-21.9084,-48.0529
-21.9085,149.4105
-21.9374,114.1306
-21.9375,114.1309
-21.9454,-45.6209
-21.9526,-46.7233
-22.0022,-47.4447
-22.0138,-47.4374
-22.0932,-47.8324
-22.1156,-51.4070
-22.1159,-51.4099
-22.1161,-45.0570
-22.1161,-45.0574
-22.1284,133.4129
-22.1960,166.4455
-22.2358,-47.3905
-22.2434,-45.8822
-22.2577,-45.6936
-22.3022,-48.5745
-22.3112,-49.0624
-22.3369,-49.0692
-22.3389,-49.0508
-22.3395,-42.5124
-22.3615,-41.8002
-22.3688,-41.7877
-22.3870,143.0315
-22.3911,-41.8089
-22.3956,-43.1332
-22.3982,-41.7920
-22.4009,-43.1342
-22.4057,-43.1427
